dt,hour,tid,gender,age,customers_cnt
2016-02-17,6,Himki,2,4,61
2016-02-17,6,Metropolis,1,1,64
2016-02-17,6,Metropolis,1,2,440
2016-02-17,6,Metropolis,1,3,110
2016-02-17,6,Metropolis,1,4,64
2016-02-17,6,Metropolis,2,1,144
2016-02-17,6,Metropolis,2,2,452
2016-02-17,6,Metropolis,2,3,72
2016-02-17,6,Metropolis,2,4,49
2016-02-17,6,Shuka,1,1,72
2016-02-17,6,Shuka,1,2,326
2016-02-17,6,Shuka,1,3,167
2016-02-17,6,Shuka,1,4,110
2016-02-17,6,Shuka,2,1,80
2016-02-17,6,Shuka,2,2,357
2016-02-17,6,Shuka,2,3,182
2016-02-17,6,Shuka,2,4,114
2016-02-17,7,Himki,1,1,57
2016-02-17,7,Himki,1,2,398
2016-02-17,7,Himki,1,3,216
2016-02-17,7,Himki,1,4,106
2016-02-17,7,Himki,2,1,76
2016-02-17,7,Himki,2,2,212
2016-02-17,7,Himki,2,3,170
2016-02-17,7,Himki,2,4,59
2016-02-17,7,Metropolis,1,1,72
2016-02-17,7,Metropolis,1,2,463
2016-02-17,7,Metropolis,1,3,211
2016-02-17,7,Metropolis,1,4,91
2016-02-17,7,Metropolis,2,1,137
2016-02-17,7,Metropolis,2,2,498
2016-02-17,7,Metropolis,2,3,186
2016-02-17,7,Metropolis,2,4,57
2016-02-17,7,Shuka,1,1,61
2016-02-17,7,Shuka,1,2,237
2016-02-17,7,Shuka,1,3,133
2016-02-17,7,Shuka,1,4,68
2016-02-17,7,Shuka,2,1,64
2016-02-17,7,Shuka,2,2,156
2016-02-17,7,Shuka,2,3,137
2016-02-17,7,Shuka,2,4,123
2016-02-17,8,Himki,1,1,76
2016-02-17,8,Himki,1,2,453
2016-02-17,8,Himki,1,3,266
2016-02-17,8,Himki,1,4,136
2016-02-17,8,Himki,2,1,91
2016-02-17,8,Himki,2,2,360
2016-02-17,8,Himki,2,3,241
2016-02-17,8,Himki,2,4,118
2016-02-17,8,Metropolis,1,1,144
2016-02-17,8,Metropolis,1,2,588
2016-02-17,8,Metropolis,1,3,235
2016-02-17,8,Metropolis,1,4,151
2016-02-17,8,Metropolis,2,1,129
2016-02-17,8,Metropolis,2,2,643
2016-02-17,8,Metropolis,2,3,194
2016-02-17,8,Metropolis,2,4,73
2016-02-17,8,Shuka,1,1,61
2016-02-17,8,Shuka,1,2,190
2016-02-17,8,Shuka,1,3,159
2016-02-17,8,Shuka,1,4,68
2016-02-17,8,Shuka,2,1,72
2016-02-17,8,Shuka,2,2,171
2016-02-17,8,Shuka,2,3,121
2016-02-17,8,Shuka,2,4,78
2016-02-17,9,Himki,1,1,106
2016-02-17,9,Himki,1,2,473
2016-02-17,9,Himki,1,3,262
2016-02-17,9,Himki,1,4,226
2016-02-17,9,Himki,2,1,68
2016-02-17,9,Himki,2,2,371
2016-02-17,9,Himki,2,3,289
2016-02-17,9,Himki,2,4,125
2016-02-17,9,Metropolis,1,1,246
2016-02-17,9,Metropolis,1,2,648
2016-02-17,9,Metropolis,1,3,254
2016-02-17,9,Metropolis,1,4,118
2016-02-17,9,Metropolis,2,1,175
2016-02-17,9,Metropolis,2,2,851
2016-02-17,9,Metropolis,2,3,247
2016-02-17,9,Metropolis,2,4,91
2016-02-17,9,Shuka,1,1,61
2016-02-17,9,Shuka,1,2,201
2016-02-17,9,Shuka,1,3,129
2016-02-17,9,Shuka,1,4,91
2016-02-17,9,Shuka,2,1,72
2016-02-17,9,Shuka,2,2,225
2016-02-17,9,Shuka,2,3,144
2016-02-17,9,Shuka,2,4,118
2016-02-17,10,Himki,1,1,83
2016-02-17,10,Himki,1,2,486
2016-02-17,10,Himki,1,3,361
2016-02-17,10,Himki,1,4,170
2016-02-17,10,Himki,2,1,102
2016-02-17,10,Himki,2,2,470
2016-02-17,10,Himki,2,3,219
2016-02-17,10,Himki,2,4,117
2016-02-17,10,Metropolis,1,1,201
2016-02-17,10,Metropolis,1,2,728
2016-02-17,10,Metropolis,1,3,315
2016-02-17,10,Metropolis,1,4,99
2016-02-17,10,Metropolis,2,1,258
2016-02-17,10,Metropolis,2,2,1012
2016-02-17,10,Metropolis,2,3,293
2016-02-17,10,Metropolis,2,4,99
2016-02-17,10,Shuka,1,1,49
2016-02-17,10,Shuka,1,2,228
2016-02-17,10,Shuka,1,3,110
2016-02-17,10,Shuka,1,4,110
2016-02-17,10,Shuka,2,1,72
2016-02-17,10,Shuka,2,2,205
2016-02-17,10,Shuka,2,3,133
2016-02-17,10,Shuka,2,4,89
2016-02-17,11,Himki,1,1,148
2016-02-17,11,Himki,1,2,665
2016-02-17,11,Himki,1,3,364
2016-02-17,11,Himki,1,4,195
2016-02-17,11,Himki,2,1,137
2016-02-17,11,Himki,2,2,626
2016-02-17,11,Himki,2,3,407
2016-02-17,11,Himki,2,4,212
2016-02-17,11,Metropolis,1,1,235
2016-02-17,11,Metropolis,1,2,812
2016-02-17,11,Metropolis,1,3,288
2016-02-17,11,Metropolis,1,4,162
2016-02-17,11,Metropolis,2,1,290
2016-02-17,11,Metropolis,2,2,1016
2016-02-17,11,Metropolis,2,3,311
2016-02-17,11,Metropolis,2,4,156
2016-02-17,11,Shuka,1,1,30
2016-02-17,11,Shuka,1,2,266
2016-02-17,11,Shuka,1,3,144
2016-02-17,11,Shuka,1,4,76
2016-02-17,11,Shuka,2,1,42
2016-02-17,11,Shuka,2,2,223
2016-02-17,11,Shuka,2,3,186
2016-02-17,11,Shuka,2,4,94
2016-02-17,12,Himki,1,1,140
2016-02-17,12,Himki,1,2,723
2016-02-17,12,Himki,1,3,450
2016-02-17,12,Himki,1,4,243
2016-02-17,12,Himki,2,1,185
2016-02-17,12,Himki,2,2,674
2016-02-17,12,Himki,2,3,457
2016-02-17,12,Himki,2,4,247
2016-02-17,12,Metropolis,1,1,261
2016-02-17,12,Metropolis,1,2,730
2016-02-17,12,Metropolis,1,3,367
2016-02-17,12,Metropolis,1,4,214
2016-02-17,12,Metropolis,2,1,305
2016-02-17,12,Metropolis,2,2,775
2016-02-17,12,Metropolis,2,3,379
2016-02-17,12,Metropolis,2,4,166
2016-02-17,12,Shuka,1,1,53
2016-02-17,12,Shuka,1,2,247
2016-02-17,12,Shuka,1,3,140
2016-02-17,12,Shuka,1,4,106
2016-02-17,12,Shuka,2,1,80
2016-02-17,12,Shuka,2,2,220
2016-02-17,12,Shuka,2,3,171
2016-02-17,12,Shuka,2,4,125
2016-02-17,13,Himki,1,1,148
2016-02-17,13,Himki,1,2,668
2016-02-17,13,Himki,1,3,336
2016-02-17,13,Himki,1,4,185
2016-02-17,13,Himki,2,1,152
2016-02-17,13,Himki,2,2,404
2016-02-17,13,Himki,2,3,295
2016-02-17,13,Himki,2,4,175
2016-02-17,13,Metropolis,1,1,277
2016-02-17,13,Metropolis,1,2,784
2016-02-17,13,Metropolis,1,3,330
2016-02-17,13,Metropolis,1,4,195
2016-02-17,13,Metropolis,2,1,327
2016-02-17,13,Metropolis,2,2,891
2016-02-17,13,Metropolis,2,3,333
2016-02-17,13,Metropolis,2,4,158
2016-02-17,13,Shuka,1,1,68
2016-02-17,13,Shuka,1,2,243
2016-02-17,13,Shuka,1,3,144
2016-02-17,13,Shuka,1,4,102
2016-02-17,13,Shuka,2,1,87
2016-02-17,13,Shuka,2,2,205
2016-02-17,13,Shuka,2,3,167
2016-02-17,13,Shuka,2,4,87
2016-02-17,14,Himki,1,1,106
2016-02-17,14,Himki,1,2,493
2016-02-17,14,Himki,1,3,332
2016-02-17,14,Himki,1,4,187
2016-02-17,14,Himki,2,1,69
2016-02-17,14,Himki,2,2,363
2016-02-17,14,Himki,2,3,289
2016-02-17,14,Himki,2,4,136
2016-02-17,14,Metropolis,1,1,220
2016-02-17,14,Metropolis,1,2,768
2016-02-17,14,Metropolis,1,3,254
2016-02-17,14,Metropolis,1,4,196
2016-02-17,14,Metropolis,2,1,342
2016-02-17,14,Metropolis,2,2,783
2016-02-17,14,Metropolis,2,3,350
2016-02-17,14,Metropolis,2,4,172
2016-02-17,14,Shuka,1,1,80
2016-02-17,14,Shuka,1,2,267
2016-02-17,14,Shuka,1,3,159
2016-02-17,14,Shuka,1,4,76
2016-02-17,14,Shuka,2,1,83
2016-02-17,14,Shuka,2,2,311
2016-02-17,14,Shuka,2,3,171
2016-02-17,14,Shuka,2,4,68
2016-02-17,15,Himki,1,1,133
2016-02-17,15,Himki,1,2,584
2016-02-17,15,Himki,1,3,359
2016-02-17,15,Himki,1,4,158
2016-02-17,15,Himki,2,1,61
2016-02-17,15,Himki,2,2,444
2016-02-17,15,Himki,2,3,316
2016-02-17,15,Himki,2,4,144
2016-02-17,15,Metropolis,1,1,274
2016-02-17,15,Metropolis,1,2,839
2016-02-17,15,Metropolis,1,3,285
2016-02-17,15,Metropolis,1,4,140
2016-02-17,15,Metropolis,2,1,323
2016-02-17,15,Metropolis,2,2,772
2016-02-17,15,Metropolis,2,3,265
2016-02-17,15,Metropolis,2,4,171
2016-02-17,15,Shuka,1,1,87
2016-02-17,15,Shuka,1,2,394
2016-02-17,15,Shuka,1,3,190
2016-02-17,15,Shuka,1,4,114
2016-02-17,15,Shuka,2,1,129
2016-02-17,15,Shuka,2,2,360
2016-02-17,15,Shuka,2,3,204
2016-02-17,15,Shuka,2,4,158
2016-02-17,16,Himki,1,1,133
2016-02-17,16,Himki,1,2,591
2016-02-17,16,Himki,1,3,321
2016-02-17,16,Himki,1,4,133
2016-02-17,16,Himki,2,1,152
2016-02-17,16,Himki,2,2,394
2016-02-17,16,Himki,2,3,261
2016-02-17,16,Himki,2,4,127
2016-02-17,16,Metropolis,1,1,279
2016-02-17,16,Metropolis,1,2,729
2016-02-17,16,Metropolis,1,3,299
2016-02-17,16,Metropolis,1,4,179
2016-02-17,16,Metropolis,2,1,341
2016-02-17,16,Metropolis,2,2,738
2016-02-17,16,Metropolis,2,3,241
2016-02-17,16,Metropolis,2,4,192
2016-02-17,16,Shuka,1,1,49
2016-02-17,16,Shuka,1,2,393
2016-02-17,16,Shuka,1,3,178
2016-02-17,16,Shuka,1,4,68
2016-02-17,16,Shuka,2,1,110
2016-02-17,16,Shuka,2,2,382
2016-02-17,16,Shuka,2,3,224
2016-02-17,16,Shuka,2,4,91
2016-02-17,17,Himki,1,1,144
2016-02-17,17,Himki,1,2,611
2016-02-17,17,Himki,1,3,278
2016-02-17,17,Himki,1,4,173
2016-02-17,17,Himki,2,1,87
2016-02-17,17,Himki,2,2,414
2016-02-17,17,Himki,2,3,230
2016-02-17,17,Himki,2,4,140
2016-02-17,17,Metropolis,1,1,204
2016-02-17,17,Metropolis,1,2,615
2016-02-17,17,Metropolis,1,3,250
2016-02-17,17,Metropolis,1,4,154
2016-02-17,17,Metropolis,2,1,271
2016-02-17,17,Metropolis,2,2,546
2016-02-17,17,Metropolis,2,3,246
2016-02-17,17,Metropolis,2,4,106
2016-02-17,17,Shuka,1,1,71
2016-02-17,17,Shuka,1,2,311
2016-02-17,17,Shuka,1,3,177
2016-02-17,17,Shuka,1,4,61
2016-02-17,17,Shuka,2,1,121
2016-02-17,17,Shuka,2,2,269
2016-02-17,17,Shuka,2,3,171
2016-02-17,17,Shuka,2,4,114
2016-02-17,18,Himki,1,1,129
2016-02-17,18,Himki,1,2,589
2016-02-17,18,Himki,1,3,239
2016-02-17,18,Himki,1,4,119
2016-02-17,18,Himki,2,1,148
2016-02-17,18,Himki,2,2,371
2016-02-17,18,Himki,2,3,119
2016-02-17,18,Himki,2,4,120
2016-02-17,18,Metropolis,1,1,205
2016-02-17,18,Metropolis,1,2,485
2016-02-17,18,Metropolis,1,3,162
2016-02-17,18,Metropolis,1,4,91
2016-02-17,18,Metropolis,2,1,190
2016-02-17,18,Metropolis,2,2,515
2016-02-17,18,Metropolis,2,3,110
2016-02-17,18,Metropolis,2,4,121
2016-02-17,18,Shuka,1,1,68
2016-02-17,18,Shuka,1,2,223
2016-02-17,18,Shuka,1,3,118
2016-02-17,18,Shuka,1,4,57
2016-02-17,18,Shuka,2,1,76
2016-02-17,18,Shuka,2,2,232
2016-02-17,18,Shuka,2,3,86
2016-02-17,18,Shuka,2,4,49
2016-02-17,19,Himki,1,1,83
2016-02-17,19,Himki,1,2,446
2016-02-17,19,Himki,1,3,273
2016-02-17,19,Himki,1,4,49
2016-02-17,19,Himki,2,1,34
2016-02-17,19,Himki,2,2,284
2016-02-17,19,Himki,2,3,163
2016-02-17,19,Himki,2,4,61
2016-02-17,19,Metropolis,1,1,159
2016-02-17,19,Metropolis,1,2,366
2016-02-17,19,Metropolis,1,3,131
2016-02-17,19,Metropolis,1,4,61
2016-02-17,19,Metropolis,2,1,99
2016-02-17,19,Metropolis,2,2,325
2016-02-17,19,Metropolis,2,3,117
2016-02-17,19,Metropolis,2,4,46
2016-02-17,19,Shuka,1,1,38
2016-02-17,19,Shuka,1,2,159
2016-02-17,19,Shuka,1,3,53
2016-02-17,19,Shuka,1,4,45
2016-02-17,19,Shuka,2,1,42
2016-02-17,19,Shuka,2,2,129
2016-02-17,19,Shuka,2,3,34
2016-02-17,19,Shuka,2,4,48
2016-02-17,20,Himki,1,1,45
2016-02-17,20,Himki,1,2,215
2016-02-17,20,Himki,1,3,148
2016-02-17,20,Himki,1,4,27
2016-02-17,20,Himki,2,1,23
2016-02-17,20,Himki,2,2,87
2016-02-17,20,Himki,2,3,38
2016-02-17,20,Himki,2,4,30
2016-02-17,20,Metropolis,1,1,54
2016-02-17,20,Metropolis,1,2,208
2016-02-17,20,Metropolis,1,3,61
2016-02-17,20,Metropolis,1,4,38
2016-02-17,20,Metropolis,2,1,49
2016-02-17,20,Metropolis,2,2,121
2016-02-17,20,Metropolis,2,3,53
2016-02-17,20,Metropolis,2,4,23
2016-02-17,20,Shuka,1,1,30
2016-02-17,20,Shuka,1,2,80
2016-02-17,20,Shuka,1,3,42
2016-02-17,20,Shuka,1,4,37
2016-02-17,20,Shuka,2,1,15
2016-02-17,20,Shuka,2,2,91
2016-02-17,20,Shuka,2,3,23
2016-02-17,20,Shuka,2,4,15
2016-02-17,21,Himki,1,1,15
2016-02-17,21,Himki,1,2,110
2016-02-17,21,Himki,1,3,57
2016-02-17,21,Himki,1,4,37
2016-02-17,21,Himki,2,1,4
2016-02-17,21,Himki,2,2,53
2016-02-17,21,Himki,2,3,45
2016-02-17,21,Himki,2,4,15
2016-02-17,21,Metropolis,1,1,38
2016-02-17,21,Metropolis,1,2,102
2016-02-17,21,Metropolis,1,3,34
2016-02-17,21,Metropolis,1,4,38
2016-02-17,21,Metropolis,2,1,11
2016-02-17,21,Metropolis,2,2,49
2016-02-17,21,Metropolis,2,3,19
2016-02-17,21,Metropolis,2,4,19
2016-02-17,21,Shuka,1,1,11
2016-02-17,21,Shuka,1,2,57
2016-02-17,21,Shuka,1,3,26
2016-02-17,21,Shuka,1,4,11
2016-02-17,21,Shuka,2,1,19
2016-02-17,21,Shuka,2,2,23
2016-02-17,21,Shuka,2,3,8
2016-02-17,21,Shuka,2,4,19
2016-02-17,22,Himki,1,1,15
2016-02-17,22,Himki,1,2,68
2016-02-17,22,Himki,1,3,42
2016-02-17,22,Himki,1,4,26
2016-02-17,22,Himki,2,1,4
2016-02-17,22,Himki,2,2,30
2016-02-17,22,Himki,2,3,11
2016-02-17,22,Himki,2,4,11
2016-02-17,22,Metropolis,1,1,27
2016-02-17,22,Metropolis,1,2,72
2016-02-17,22,Metropolis,1,3,34
2016-02-17,22,Metropolis,1,4,4
2016-02-17,22,Metropolis,2,1,15
2016-02-17,22,Metropolis,2,2,7
2016-02-17,22,Metropolis,2,3,7
2016-02-17,22,Metropolis,2,4,4
2016-02-17,22,Shuka,1,1,19
2016-02-17,22,Shuka,1,2,38
2016-02-17,22,Shuka,1,4,4
2016-02-17,22,Shuka,2,2,19
2016-02-17,22,Shuka,2,3,11
2016-02-17,22,Shuka,2,4,11
2016-02-17,23,Himki,1,1,26
2016-02-17,23,Himki,1,2,168
2016-02-17,23,Himki,1,3,38
2016-02-17,23,Himki,1,4,27
2016-02-17,23,Himki,2,2,19
2016-02-17,23,Himki,2,3,22
2016-02-17,23,Himki,2,4,11
2016-02-17,23,Metropolis,1,1,19
2016-02-17,23,Metropolis,1,2,46
2016-02-17,23,Metropolis,1,3,38
2016-02-17,23,Metropolis,1,4,30
2016-02-17,23,Metropolis,2,1,8
2016-02-17,23,Metropolis,2,2,15
2016-02-17,23,Metropolis,2,3,11
2016-02-17,23,Metropolis,2,4,8
2016-02-17,23,Shuka,1,2,26
2016-02-17,23,Shuka,1,3,8
2016-02-17,23,Shuka,1,4,4
2016-02-17,23,Shuka,2,4,4
2016-02-18,0,Himki,1,1,11
2016-02-18,0,Himki,1,2,45
2016-02-18,0,Himki,1,3,30
2016-02-18,0,Himki,1,4,7
2016-02-18,0,Himki,2,2,4
2016-02-18,0,Himki,2,3,15
2016-02-18,0,Himki,2,4,8
2016-02-18,0,Metropolis,1,1,8
2016-02-18,0,Metropolis,1,2,30
2016-02-18,0,Metropolis,1,4,8
2016-02-18,0,Metropolis,2,2,4
2016-02-18,0,Metropolis,2,3,4
2016-02-18,0,Shuka,1,4,4
2016-02-18,0,Shuka,2,2,8
2016-02-18,0,Shuka,2,3,4
2016-02-18,1,Himki,1,1,15
2016-02-18,1,Himki,1,2,34
2016-02-18,1,Himki,1,3,26
2016-02-18,1,Himki,1,4,4
2016-02-18,1,Himki,2,1,4
2016-02-18,1,Himki,2,2,4
2016-02-18,1,Himki,2,3,8
2016-02-18,1,Himki,2,4,23
2016-02-18,1,Metropolis,1,2,19
2016-02-18,1,Metropolis,1,3,15
2016-02-18,1,Metropolis,1,4,11
2016-02-18,1,Metropolis,2,2,15
2016-02-18,1,Metropolis,2,3,4
2016-02-18,1,Shuka,1,2,15
2016-02-18,1,Shuka,1,3,11
2016-02-18,1,Shuka,2,1,4
2016-02-18,1,Shuka,2,2,4
2016-02-18,1,Shuka,2,3,8
2016-02-18,1,Shuka,2,4,7
2016-02-18,2,Himki,1,1,11
2016-02-18,2,Himki,1,2,45
2016-02-18,2,Himki,1,3,23
2016-02-18,2,Himki,1,4,4
2016-02-18,2,Himki,2,1,4
2016-02-18,2,Himki,2,2,15
2016-02-18,2,Himki,2,3,15
2016-02-18,2,Himki,2,4,23
2016-02-18,2,Metropolis,1,1,19
2016-02-18,2,Metropolis,1,2,30
2016-02-18,2,Metropolis,1,3,15
2016-02-18,2,Metropolis,2,1,4
2016-02-18,2,Metropolis,2,2,11
2016-02-18,2,Metropolis,2,3,11
2016-02-18,2,Metropolis,2,4,11
2016-02-18,2,Shuka,1,1,11
2016-02-18,2,Shuka,1,2,23
2016-02-18,2,Shuka,1,3,19
2016-02-18,2,Shuka,1,4,7
2016-02-18,2,Shuka,2,1,4
2016-02-18,2,Shuka,2,2,22
2016-02-18,2,Shuka,2,3,4
2016-02-18,3,Himki,1,1,7
2016-02-18,3,Himki,1,2,38
2016-02-18,3,Himki,1,3,4
2016-02-18,3,Himki,1,4,8
2016-02-18,3,Himki,2,1,4
2016-02-18,3,Himki,2,2,19
2016-02-18,3,Himki,2,3,15
2016-02-18,3,Himki,2,4,4
2016-02-18,3,Metropolis,1,1,20
2016-02-18,3,Metropolis,1,2,21
2016-02-18,3,Metropolis,1,3,19
2016-02-18,3,Metropolis,1,4,4
2016-02-18,3,Metropolis,2,1,8
2016-02-18,3,Metropolis,2,2,4
2016-02-18,3,Metropolis,2,3,4
2016-02-18,3,Metropolis,2,4,15
2016-02-18,3,Shuka,1,1,8
2016-02-18,3,Shuka,1,2,46
2016-02-18,3,Shuka,1,3,63
2016-02-18,3,Shuka,1,4,19
2016-02-18,3,Shuka,2,1,11
2016-02-18,3,Shuka,2,2,38
2016-02-18,3,Shuka,2,3,35
2016-02-18,3,Shuka,2,4,42
2016-02-18,4,Himki,1,1,19
2016-02-18,4,Himki,1,2,83
2016-02-18,4,Himki,1,3,46
2016-02-18,4,Himki,1,4,11
2016-02-18,4,Himki,2,1,19
2016-02-18,4,Himki,2,2,38
2016-02-18,4,Himki,2,3,15
2016-02-18,4,Himki,2,4,15
2016-02-18,4,Metropolis,1,1,38
2016-02-18,4,Metropolis,1,2,83
2016-02-18,4,Metropolis,1,3,23
2016-02-18,4,Metropolis,1,4,15
2016-02-18,4,Metropolis,2,1,8
2016-02-18,4,Metropolis,2,2,49
2016-02-18,4,Metropolis,2,3,27
2016-02-18,4,Metropolis,2,4,23
2016-02-18,4,Shuka,1,1,45
2016-02-18,4,Shuka,1,2,196
2016-02-18,4,Shuka,1,3,102
2016-02-18,4,Shuka,1,4,102
2016-02-18,4,Shuka,2,1,38
2016-02-18,4,Shuka,2,2,195
2016-02-18,4,Shuka,2,3,148
2016-02-18,4,Shuka,2,4,80
2016-02-18,5,Himki,1,1,30
2016-02-18,5,Himki,1,2,114
2016-02-18,5,Himki,1,3,65
2016-02-18,5,Himki,1,4,49
2016-02-18,5,Himki,2,1,30
2016-02-18,5,Himki,2,2,83
2016-02-18,5,Himki,2,3,38
2016-02-18,5,Himki,2,4,38
2016-02-18,5,Metropolis,1,1,45
2016-02-18,5,Metropolis,1,2,140
2016-02-18,5,Metropolis,1,3,72
2016-02-18,5,Metropolis,1,4,27
2016-02-18,5,Metropolis,2,1,76
2016-02-18,5,Metropolis,2,2,178
2016-02-18,5,Metropolis,2,3,80
2016-02-18,5,Metropolis,2,4,11
2016-02-18,5,Shuka,1,1,83
2016-02-18,5,Shuka,1,2,505
2016-02-18,5,Shuka,1,3,239
2016-02-18,5,Shuka,1,4,106
2016-02-18,5,Shuka,2,1,61
2016-02-18,5,Shuka,2,2,414
2016-02-18,5,Shuka,2,3,229
2016-02-18,5,Shuka,2,4,174
2016-02-18,6,Himki,1,1,57
2016-02-18,6,Himki,1,2,239
2016-02-18,6,Himki,1,3,146
2016-02-18,6,Himki,1,4,102
2016-02-18,6,Himki,2,1,95
2016-02-18,6,Himki,2,2,174
2016-02-18,6,Himki,2,3,68
2016-02-18,6,Himki,2,4,53
2016-02-18,6,Metropolis,1,1,68
2016-02-18,6,Metropolis,1,2,376
2016-02-18,6,Metropolis,1,3,94
2016-02-18,6,Metropolis,1,4,35
2016-02-18,6,Metropolis,2,1,159
2016-02-18,6,Metropolis,2,2,475
2016-02-18,6,Metropolis,2,3,83
2016-02-18,6,Metropolis,2,4,49
2016-02-18,6,Shuka,1,1,42
2016-02-18,6,Shuka,1,2,383
2016-02-18,6,Shuka,1,3,176
2016-02-18,6,Shuka,1,4,91
2016-02-18,6,Shuka,2,1,61
2016-02-18,6,Shuka,2,2,338
2016-02-18,6,Shuka,2,3,148
2016-02-18,6,Shuka,2,4,99
2016-02-18,7,Himki,1,1,61
2016-02-18,7,Himki,1,2,360
2016-02-18,7,Himki,1,3,282
2016-02-18,7,Himki,1,4,134
2016-02-18,7,Himki,2,1,76
2016-02-18,7,Himki,2,2,300
2016-02-18,7,Himki,2,3,163
2016-02-18,7,Himki,2,4,99
2016-02-18,7,Metropolis,1,1,134
2016-02-18,7,Metropolis,1,2,547
2016-02-18,7,Metropolis,1,3,186
2016-02-18,7,Metropolis,1,4,72
2016-02-18,7,Metropolis,2,1,144
2016-02-18,7,Metropolis,2,2,554
2016-02-18,7,Metropolis,2,3,125
2016-02-18,7,Metropolis,2,4,68
2016-02-18,7,Shuka,1,1,65
2016-02-18,7,Shuka,1,2,258
2016-02-18,7,Shuka,1,3,61
2016-02-18,7,Shuka,1,4,76
2016-02-18,7,Shuka,2,1,76
2016-02-18,7,Shuka,2,2,207
2016-02-18,7,Shuka,2,3,102
2016-02-18,7,Shuka,2,4,110
2016-02-18,8,Himki,1,1,76
2016-02-18,8,Himki,1,2,360
2016-02-18,8,Himki,1,3,199
2016-02-18,8,Himki,1,4,167
2016-02-18,8,Himki,2,1,112
2016-02-18,8,Himki,2,2,315
2016-02-18,8,Himki,2,3,163
2016-02-18,8,Himki,2,4,72
2016-02-18,8,Metropolis,1,1,181
2016-02-18,8,Metropolis,1,2,589
2016-02-18,8,Metropolis,1,3,229
2016-02-18,8,Metropolis,1,4,165
2016-02-18,8,Metropolis,2,1,201
2016-02-18,8,Metropolis,2,2,558
2016-02-18,8,Metropolis,2,3,216
2016-02-18,8,Metropolis,2,4,88
2016-02-18,8,Shuka,1,1,57
2016-02-18,8,Shuka,1,2,178
2016-02-18,8,Shuka,1,3,114
2016-02-18,8,Shuka,1,4,53
2016-02-18,8,Shuka,2,1,72
2016-02-18,8,Shuka,2,2,205
2016-02-18,8,Shuka,2,3,156
2016-02-18,8,Shuka,2,4,87
2016-02-18,9,Himki,1,1,76
2016-02-18,9,Himki,1,2,454
2016-02-18,9,Himki,1,3,314
2016-02-18,9,Himki,1,4,155
2016-02-18,9,Himki,2,1,87
2016-02-18,9,Himki,2,2,491
2016-02-18,9,Himki,2,3,254
2016-02-18,9,Himki,2,4,114
2016-02-18,9,Metropolis,1,1,156
2016-02-18,9,Metropolis,1,2,719
2016-02-18,9,Metropolis,1,3,265
2016-02-18,9,Metropolis,1,4,174
2016-02-18,9,Metropolis,2,1,240
2016-02-18,9,Metropolis,2,2,870
2016-02-18,9,Metropolis,2,3,214
2016-02-18,9,Metropolis,2,4,153
2016-02-18,9,Shuka,1,1,57
2016-02-18,9,Shuka,1,2,190
2016-02-18,9,Shuka,1,3,140
2016-02-18,9,Shuka,1,4,78
2016-02-18,9,Shuka,2,1,80
2016-02-18,9,Shuka,2,2,275
2016-02-18,9,Shuka,2,3,162
2016-02-18,9,Shuka,2,4,72
2016-02-18,10,Himki,1,1,129
2016-02-18,10,Himki,1,2,557
2016-02-18,10,Himki,1,3,373
2016-02-18,10,Himki,1,4,129
2016-02-18,10,Himki,2,1,135
2016-02-18,10,Himki,2,2,474
2016-02-18,10,Himki,2,3,207
2016-02-18,10,Himki,2,4,134
2016-02-18,10,Metropolis,1,1,216
2016-02-18,10,Metropolis,1,2,777
2016-02-18,10,Metropolis,1,3,251
2016-02-18,10,Metropolis,1,4,163
2016-02-18,10,Metropolis,2,1,301
2016-02-18,10,Metropolis,2,2,1082
2016-02-18,10,Metropolis,2,3,303
2016-02-18,10,Metropolis,2,4,149
2016-02-18,10,Shuka,1,1,53
2016-02-18,10,Shuka,1,2,237
2016-02-18,10,Shuka,1,3,163
2016-02-18,10,Shuka,1,4,72
2016-02-18,10,Shuka,2,1,94
2016-02-18,10,Shuka,2,2,199
2016-02-18,10,Shuka,2,3,194
2016-02-18,10,Shuka,2,4,100
2016-02-18,11,Himki,1,1,118
2016-02-18,11,Himki,1,2,580
2016-02-18,11,Himki,1,3,398
2016-02-18,11,Himki,1,4,194
2016-02-18,11,Himki,2,1,97
2016-02-18,11,Himki,2,2,422
2016-02-18,11,Himki,2,3,288
2016-02-18,11,Himki,2,4,203
2016-02-18,11,Metropolis,1,1,197
2016-02-18,11,Metropolis,1,2,785
2016-02-18,11,Metropolis,1,3,300
2016-02-18,11,Metropolis,1,4,215
2016-02-18,11,Metropolis,2,1,357
2016-02-18,11,Metropolis,2,2,935
2016-02-18,11,Metropolis,2,3,269
2016-02-18,11,Metropolis,2,4,189
2016-02-18,11,Shuka,1,1,53
2016-02-18,11,Shuka,1,2,212
2016-02-18,11,Shuka,1,3,171
2016-02-18,11,Shuka,1,4,80
2016-02-18,11,Shuka,2,1,95
2016-02-18,11,Shuka,2,2,221
2016-02-18,11,Shuka,2,3,137
2016-02-18,11,Shuka,2,4,71
2016-02-18,12,Himki,1,1,102
2016-02-18,12,Himki,1,2,592
2016-02-18,12,Himki,1,3,390
2016-02-18,12,Himki,1,4,171
2016-02-18,12,Himki,2,1,118
2016-02-18,12,Himki,2,2,450
2016-02-18,12,Himki,2,3,307
2016-02-18,12,Himki,2,4,177
2016-02-18,12,Metropolis,1,1,254
