dt,zid_oktmo,tid,gender,age,customers_cnt_home,customers_cnt_work,adm8_municipal_OKTMO_NAME
2016-02-07,45339000,Himki,1,3,23,27,Кузьминки
2016-02-07,45339000,Himki,1,4,8,11,Кузьминки
2016-02-07,45339000,Himki,2,1,4,,Кузьминки
2016-02-07,45339000,Himki,2,2,23,15,Кузьминки
2016-02-07,45339000,Himki,2,3,19,11,Кузьминки
2016-02-07,45339000,Metropolis,1,1,4,,Кузьминки
2016-02-07,45339000,Metropolis,1,2,8,19,Кузьминки
2016-02-07,45339000,Metropolis,1,3,8,4,Кузьминки
2016-02-07,45339000,Metropolis,1,4,11,8,Кузьминки
2016-02-07,45339000,Metropolis,2,1,11,4,Кузьминки
2016-02-07,45339000,Metropolis,2,2,23,19,Кузьминки
2016-02-07,45339000,Metropolis,2,4,4,4,Кузьминки
2016-02-07,45339000,Shuka,2,2,15,4,Кузьминки
2016-02-07,45339000,Shuka,2,3,4,4,Кузьминки
2016-02-07,45340000,Himki,1,1,8,8,Кузьминки
2016-02-07,45340000,Himki,1,2,80,72,Кузьминки
2016-02-07,45340000,Himki,1,3,30,8,Кузьминки
2016-02-07,45340000,Himki,1,4,15,11,Кузьминки
2016-02-07,45340000,Himki,2,1,19,8,Кузьминки
2016-02-07,45340000,Himki,2,2,57,68,Кузьминки
2016-02-07,45340000,Himki,2,3,23,19,Кузьминки
2016-02-07,45340000,Himki,2,4,19,11,Кузьминки
2016-02-07,45340000,Metropolis,1,1,8,8,Кузьминки
2016-02-07,45340000,Metropolis,1,2,61,34,Кузьминки
2016-02-07,45340000,Metropolis,1,3,19,15,Кузьминки
2016-02-07,45340000,Metropolis,1,4,4,4,Кузьминки
2016-02-07,45340000,Metropolis,2,1,11,4,Кузьминки
2016-02-07,45340000,Metropolis,2,2,53,27,Кузьминки
2016-02-07,45340000,Metropolis,2,3,19,8,Кузьминки
2016-02-07,45340000,Metropolis,2,4,11,8,Кузьминки
2016-02-07,45340000,Shuka,1,1,4,4,Кузьминки
2016-02-07,45340000,Shuka,1,2,8,4,Кузьминки
2016-02-07,45340000,Shuka,1,4,4,4,Кузьминки
2016-02-07,45340000,Shuka,2,2,4,4,Кузьминки
2016-02-07,45341000,Himki,1,2,57,38,Кузьминки
2016-02-07,45341000,Himki,1,3,30,27,Кузьминки
2016-02-07,45341000,Himki,1,4,11,8,Кузьминки
2016-02-07,45341000,Himki,2,1,15,,Кузьминки
2016-02-07,45341000,Himki,2,2,42,53,Кузьминки
2016-02-07,45341000,Himki,2,3,19,15,Кузьминки
2016-02-07,45341000,Himki,2,4,23,34,Кузьминки
2016-02-07,45341000,Metropolis,1,1,144,91,Кузьминки
2016-02-07,45341000,Metropolis,1,2,372,175,Кузьминки
2016-02-07,45341000,Metropolis,1,3,190,114,Кузьминки
2016-02-07,45341000,Metropolis,1,4,99,57,Кузьминки
2016-02-07,45341000,Metropolis,2,1,106,42,Кузьминки
2016-02-07,45341000,Metropolis,2,2,300,156,Кузьминки
2016-02-07,45341000,Metropolis,2,3,182,114,Кузьминки
2016-02-07,45341000,Metropolis,2,4,91,72,Кузьминки
2016-02-07,45341000,Shuka,1,2,15,8,Кузьминки
2016-02-07,45341000,Shuka,1,3,4,,Кузьминки
2016-02-07,45341000,Shuka,1,4,8,,Кузьминки
2016-02-07,45341000,Shuka,2,1,8,4,Кузьминки
2016-02-07,45341000,Shuka,2,2,11,23,Кузьминки
2016-02-07,45341000,Shuka,2,3,8,,Кузьминки
2016-02-07,45341000,Shuka,2,4,8,4,Кузьминки
2016-02-07,45342000,Himki,1,1,15,15,Кузьминки
2016-02-07,45342000,Himki,1,2,137,67,Кузьминки
2016-02-07,45342000,Himki,1,3,72,38,Кузьминки
2016-02-07,45342000,Himki,1,4,30,15,Кузьминки
2016-02-07,45342000,Himki,2,1,27,8,Кузьминки
2016-02-07,45342000,Himki,2,2,95,65,Кузьминки
2016-02-07,45342000,Himki,2,3,27,27,Кузьминки
2016-02-07,45342000,Himki,2,4,27,15,Кузьминки
2016-02-07,45342000,Metropolis,1,1,34,11,Кузьминки
2016-02-07,45342000,Metropolis,1,2,80,34,Кузьминки
2016-02-07,45342000,Metropolis,1,3,65,27,Кузьминки
2016-02-07,45342000,Metropolis,1,4,8,8,Кузьминки
2016-02-07,45342000,Metropolis,2,1,34,15,Кузьминки
2016-02-07,45342000,Metropolis,2,2,91,80,Кузьминки
2016-02-07,45342000,Metropolis,2,3,34,27,Кузьминки
2016-02-07,45342000,Metropolis,2,4,15,4,Кузьминки
2016-02-07,45342000,Shuka,1,2,15,8,Кузьминки
2016-02-07,45342000,Shuka,1,3,8,8,Кузьминки
2016-02-07,45342000,Shuka,1,4,8,4,Кузьминки
2016-02-07,45342000,Shuka,2,4,8,4,Кузьминки
2016-02-07,45343000,Himki,1,1,42,38,Кузьминки
2016-02-07,45343000,Himki,1,2,110,68,Кузьминки
2016-02-07,45343000,Himki,1,3,106,61,Кузьминки
2016-02-07,45343000,Himki,1,4,42,30,Кузьминки
2016-02-07,45343000,Himki,2,1,23,19,Кузьминки
2016-02-07,45343000,Himki,2,2,80,49,Кузьминки
2016-02-07,45343000,Himki,2,3,95,61,Кузьминки
2016-02-07,45343000,Himki,2,4,72,30,Кузьминки
2016-02-07,45343000,Metropolis,1,2,19,11,Кузьминки
2016-02-07,45343000,Metropolis,2,2,4,,Кузьминки
2016-02-07,45343000,Shuka,2,2,4,,Кузьминки
2016-02-07,45343000,Shuka,2,3,4,4,Кузьминки
2016-02-07,45344000,Himki,1,2,23,53,Кузьминки
2016-02-07,45344000,Himki,1,3,27,30,Кузьминки
2016-02-07,45344000,Himki,1,4,8,8,Кузьминки
2016-02-07,45344000,Himki,2,1,4,4,Кузьминки
2016-02-07,45344000,Himki,2,2,11,11,Кузьминки
2016-02-07,45344000,Himki,2,3,8,8,Кузьминки
2016-02-07,45344000,Himki,2,4,4,15,Кузьминки
2016-02-07,45344000,Metropolis,1,1,8,4,Кузьминки
2016-02-07,45344000,Metropolis,1,2,30,42,Кузьминки
2016-02-07,45344000,Metropolis,1,3,11,11,Кузьминки
2016-02-07,45344000,Metropolis,1,4,30,23,Кузьминки
2016-02-07,45344000,Metropolis,2,1,11,8,Кузьминки
2016-02-07,45344000,Metropolis,2,2,30,34,Кузьминки
2016-02-07,45344000,Metropolis,2,3,27,34,Кузьминки
2016-02-07,45344000,Metropolis,2,4,11,15,Кузьминки
2016-02-07,45344000,Shuka,1,2,4,11,Кузьминки
2016-02-07,45344000,Shuka,2,2,4,15,Кузьминки
2016-02-07,45345000,Himki,1,1,8,8,Кузьминки
2016-02-07,45345000,Himki,1,2,27,23,Кузьминки
2016-02-07,45345000,Himki,1,3,11,19,Кузьминки
2016-02-07,45345000,Himki,1,4,8,11,Кузьминки
2016-02-07,45345000,Himki,2,1,27,8,Кузьминки
2016-02-07,45345000,Himki,2,2,11,11,Кузьминки
2016-02-07,45345000,Himki,2,4,4,,Кузьминки
2016-02-07,45345000,Metropolis,1,1,65,80,Кузьминки
2016-02-07,45345000,Metropolis,1,2,152,87,Кузьминки
2016-02-07,45345000,Metropolis,1,3,57,46,Кузьминки
2016-02-07,45345000,Metropolis,1,4,46,27,Кузьминки
2016-02-07,45345000,Metropolis,2,1,53,39,Кузьминки
2016-02-07,45345000,Metropolis,2,2,129,76,Кузьминки
2016-02-07,45345000,Metropolis,2,3,80,72,Кузьминки
2016-02-07,45345000,Metropolis,2,4,46,19,Кузьминки
2016-02-07,45345000,Shuka,1,1,4,4,Кузьминки
2016-02-07,45345000,Shuka,1,2,42,34,Кузьминки
2016-02-07,45345000,Shuka,1,3,4,,Кузьминки
2016-02-07,45345000,Shuka,1,4,8,,Кузьминки
2016-02-07,45345000,Shuka,2,1,11,8,Кузьминки
2016-02-07,45345000,Shuka,2,2,15,30,Кузьминки
2016-02-07,45345000,Shuka,2,3,15,19,Кузьминки
2016-02-07,45346000,Himki,1,1,11,4,Кузьминки
2016-02-07,45346000,Himki,1,2,42,30,Кузьминки
2016-02-07,45346000,Himki,1,3,19,27,Кузьминки
2016-02-07,45346000,Himki,2,1,4,11,Кузьминки
2016-02-07,45346000,Himki,2,2,42,19,Кузьминки
2016-02-07,45346000,Himki,2,3,27,30,Кузьминки
2016-02-07,45346000,Himki,2,4,4,11,Кузьминки
2016-02-07,45346000,Metropolis,1,1,61,42,Кузьминки
2016-02-07,45346000,Metropolis,1,2,121,68,Кузьминки
2016-02-07,45346000,Metropolis,1,3,42,30,Кузьминки
2016-02-07,45346000,Metropolis,1,4,23,19,Кузьминки
2016-02-07,45346000,Metropolis,2,1,68,49,Кузьминки
2016-02-07,45346000,Metropolis,2,2,80,49,Кузьминки
2016-02-07,45346000,Metropolis,2,3,61,46,Кузьминки
2016-02-07,45346000,Metropolis,2,4,27,19,Кузьминки
2016-02-07,45346000,Shuka,1,1,4,,Кузьминки
2016-02-07,45346000,Shuka,1,2,4,4,Кузьминки
2016-02-07,45346000,Shuka,2,2,4,4,Кузьминки
2016-02-07,45347000,Himki,1,1,30,23,Кузьминки
2016-02-07,45347000,Himki,1,2,99,65,Кузьминки
2016-02-07,45347000,Himki,1,3,72,42,Кузьминки
2016-02-07,45347000,Himki,1,4,30,26,Кузьминки
2016-02-07,45347000,Himki,2,1,23,4,Кузьминки
2016-02-07,45347000,Himki,2,2,91,49,Кузьминки
2016-02-07,45347000,Himki,2,3,61,38,Кузьминки
2016-02-07,45347000,Himki,2,4,23,15,Кузьминки
2016-02-07,45347000,Metropolis,1,1,46,19,Кузьминки
2016-02-07,45347000,Metropolis,1,2,106,45,Кузьминки
2016-02-07,45347000,Metropolis,1,3,46,27,Кузьминки
2016-02-07,45347000,Metropolis,1,4,34,11,Кузьминки
2016-02-07,45347000,Metropolis,2,1,42,30,Кузьминки
2016-02-07,45347000,Metropolis,2,2,137,53,Кузьминки
2016-02-07,45347000,Metropolis,2,3,65,34,Кузьминки
2016-02-07,45347000,Metropolis,2,4,30,11,Кузьминки
2016-02-07,45347000,Shuka,1,2,4,4,Кузьминки
2016-02-07,45348000,Himki,1,1,4,4,Кузьминки
2016-02-07,45348000,Himki,1,2,38,87,Кузьминки
2016-02-07,45348000,Himki,1,3,8,49,Кузьминки
2016-02-07,45348000,Himki,1,4,8,8,Кузьминки
2016-02-07,45348000,Himki,2,1,4,23,Кузьминки
2016-02-07,45348000,Himki,2,2,30,110,Кузьминки
2016-02-07,45348000,Himki,2,3,8,30,Кузьминки
2016-02-07,45348000,Himki,2,4,4,23,Кузьминки
2016-02-07,45348000,Metropolis,1,1,11,8,Кузьминки
2016-02-07,45348000,Metropolis,1,2,30,76,Кузьминки
2016-02-07,45348000,Metropolis,1,3,23,23,Кузьминки
2016-02-07,45348000,Metropolis,1,4,15,23,Кузьминки
2016-02-07,45348000,Metropolis,2,1,19,15,Кузьминки
2016-02-07,45348000,Metropolis,2,2,19,49,Кузьминки
2016-02-07,45348000,Metropolis,2,3,27,34,Кузьминки
2016-02-07,45348000,Metropolis,2,4,11,15,Кузьминки
2016-02-07,45348000,Shuka,1,1,8,19,Кузьминки
2016-02-07,45348000,Shuka,1,2,57,72,Кузьминки
2016-02-07,45348000,Shuka,1,3,4,34,Кузьминки
2016-02-07,45348000,Shuka,1,4,4,4,Кузьминки
2016-02-07,45348000,Shuka,2,1,4,11,Кузьминки
2016-02-07,45348000,Shuka,2,2,42,65,Кузьминки
2016-02-07,45348000,Shuka,2,3,19,30,Кузьминки
2016-02-07,45348000,Shuka,2,4,15,11,Кузьминки
2016-02-07,45349000,Himki,1,1,4,4,Кузьминки
2016-02-07,45349000,Himki,1,2,38,42,Кузьминки
2016-02-07,45349000,Himki,1,3,15,15,Кузьминки
2016-02-07,45349000,Himki,1,4,4,8,Кузьминки
2016-02-07,45349000,Himki,2,1,4,,Кузьминки
2016-02-07,45349000,Himki,2,2,30,19,Кузьминки
2016-02-07,45349000,Himki,2,3,4,15,Кузьминки
2016-02-07,45349000,Himki,2,4,4,,Кузьминки
2016-02-07,45349000,Metropolis,1,1,8,8,Кузьминки
2016-02-07,45349000,Metropolis,1,2,15,27,Кузьминки
2016-02-07,45349000,Metropolis,1,3,4,11,Кузьминки
2016-02-07,45349000,Metropolis,2,3,8,8,Кузьминки
2016-02-07,45349000,Shuka,2,2,11,15,Кузьминки
2016-02-07,45349000,Shuka,2,3,4,4,Кузьминки
2016-02-07,45350000,Himki,1,1,4,,Кузьминки
2016-02-07,45350000,Himki,1,2,19,15,Кузьминки
2016-02-07,45350000,Himki,1,3,11,8,Кузьминки
2016-02-07,45350000,Himki,1,4,4,4,Кузьминки
2016-02-07,45350000,Himki,2,2,15,15,Кузьминки
2016-02-07,45350000,Himki,2,3,4,,Кузьминки
2016-02-07,45350000,Himki,2,4,4,8,Кузьминки
2016-02-07,45350000,Metropolis,1,2,4,8,Кузьминки
2016-02-07,45350000,Metropolis,2,1,4,4,Кузьминки
2016-02-07,45350000,Metropolis,2,2,15,8,Кузьминки
2016-02-07,45350000,Metropolis,2,3,19,4,Кузьминки
2016-02-07,45350000,Metropolis,2,4,4,,Кузьминки
2016-02-07,45350000,Shuka,1,3,4,,Кузьминки
2016-02-07,45350000,Shuka,1,4,4,4,Кузьминки
2016-02-07,45351000,Himki,1,2,27,11,Кузьминки
2016-02-07,45351000,Himki,1,3,11,11,Кузьминки
2016-02-07,45351000,Himki,1,4,4,,Кузьминки
2016-02-07,45351000,Himki,2,2,23,11,Кузьминки
2016-02-07,45351000,Himki,2,3,11,4,Кузьминки
2016-02-07,45351000,Himki,2,4,4,4,Кузьминки
2016-02-07,45351000,Metropolis,1,1,4,,Кузьминки
2016-02-07,45351000,Metropolis,1,2,8,8,Кузьминки
2016-02-07,45351000,Metropolis,1,3,4,4,Кузьминки
2016-02-07,45351000,Metropolis,2,2,11,8,Кузьминки
2016-02-07,45351000,Metropolis,2,4,4,,Кузьминки
2016-02-07,45351000,Shuka,1,2,8,4,Кузьминки
2016-02-07,45351000,Shuka,2,1,4,4,Кузьминки
2016-02-07,45351000,Shuka,2,2,4,,Кузьминки
2016-02-07,45351000,Shuka,2,3,8,4,Кузьминки
2016-02-07,45352000,Himki,1,1,4,4,Кузьминки
2016-02-07,45352000,Himki,1,2,30,19,Кузьминки
2016-02-07,45352000,Himki,1,3,42,11,Кузьминки
2016-02-07,45352000,Himki,1,4,8,19,Кузьминки
2016-02-07,45352000,Himki,2,1,4,,Кузьминки
2016-02-07,45352000,Himki,2,2,34,19,Кузьминки
2016-02-07,45352000,Himki,2,3,4,15,Кузьминки
2016-02-07,45352000,Himki,2,4,8,8,Кузьминки
2016-02-07,45352000,Metropolis,1,1,4,8,Кузьминки
2016-02-07,45352000,Metropolis,1,2,19,11,Кузьминки
2016-02-07,45352000,Metropolis,1,3,8,11,Кузьминки
2016-02-07,45352000,Metropolis,1,4,4,,Кузьминки
2016-02-07,45352000,Metropolis,2,1,4,8,Кузьминки
2016-02-07,45352000,Metropolis,2,2,19,15,Кузьминки
2016-02-07,45352000,Metropolis,2,3,4,,Кузьминки
2016-02-07,45352000,Metropolis,2,4,8,4,Кузьминки
2016-02-07,45352000,Shuka,1,1,4,,Кузьминки
2016-02-07,45352000,Shuka,2,2,4,,Кузьминки
2016-02-07,45353000,Himki,1,2,23,46,Кузьминки
2016-02-07,45353000,Himki,1,3,8,27,Кузьминки
2016-02-07,45353000,Himki,1,4,15,8,Кузьминки
2016-02-07,45353000,Himki,2,2,4,27,Кузьминки
2016-02-07,45353000,Himki,2,4,4,4,Кузьминки
2016-02-07,45353000,Metropolis,1,1,15,11,Кузьминки
2016-02-07,45353000,Metropolis,1,2,57,46,Кузьминки
2016-02-07,45353000,Metropolis,1,3,8,8,Кузьминки
2016-02-07,45353000,Metropolis,1,4,8,8,Кузьминки
2016-02-07,45353000,Metropolis,2,1,11,11,Кузьминки
2016-02-07,45353000,Metropolis,2,2,8,19,Кузьминки
2016-02-07,45353000,Metropolis,2,3,15,27,Кузьминки
2016-02-07,45353000,Metropolis,2,4,8,4,Кузьминки
2016-02-07,45353000,Shuka,1,1,4,11,Кузьминки
2016-02-07,45353000,Shuka,1,2,4,15,Кузьминки
2016-02-07,45353000,Shuka,2,3,4,8,Кузьминки
2016-02-07,45354000,Himki,1,1,8,8,Кузьминки
2016-02-07,45354000,Himki,1,2,34,23,Кузьминки
2016-02-07,45354000,Himki,1,3,8,4,Кузьминки
2016-02-07,45354000,Himki,1,4,8,19,Кузьминки
2016-02-07,45354000,Himki,2,1,4,4,Кузьминки
2016-02-07,45354000,Himki,2,2,30,15,Кузьминки
2016-02-07,45354000,Himki,2,3,19,19,Кузьминки
2016-02-07,45354000,Himki,2,4,8,4,Кузьминки
2016-02-07,45354000,Metropolis,1,1,11,11,Кузьминки
2016-02-07,45354000,Metropolis,1,2,15,8,Кузьминки
2016-02-07,45354000,Metropolis,1,3,4,4,Кузьминки
2016-02-07,45354000,Metropolis,2,1,11,4,Кузьминки
2016-02-07,45354000,Metropolis,2,2,8,19,Кузьминки
2016-02-07,45354000,Metropolis,2,3,8,8,Кузьминки
2016-02-07,45354000,Metropolis,2,4,4,,Кузьминки
2016-02-07,45354000,Shuka,1,3,4,4,Кузьминки
2016-02-07,45354000,Shuka,2,4,8,4,Кузьминки
2016-02-07,45355000,Himki,1,2,15,15,Кузьминки
2016-02-07,45355000,Himki,1,3,15,4,Кузьминки
2016-02-07,45355000,Himki,1,4,4,4,Кузьминки
2016-02-07,45355000,Himki,2,2,11,8,Кузьминки
2016-02-07,45355000,Himki,2,3,4,4,Кузьминки
2016-02-07,45355000,Himki,2,4,15,11,Кузьминки
2016-02-07,45355000,Metropolis,1,2,8,,Кузьминки
2016-02-07,45355000,Metropolis,1,3,4,,Кузьминки
2016-02-07,45355000,Metropolis,2,2,8,4,Кузьминки
2016-02-07,45355000,Shuka,2,3,4,,Кузьминки
2016-02-07,45356000,Himki,1,2,15,15,Кузьминки
2016-02-07,45356000,Himki,1,3,8,8,Кузьминки
2016-02-07,45356000,Himki,2,1,4,4,Кузьминки
2016-02-07,45356000,Himki,2,2,23,19,Кузьминки
2016-02-07,45356000,Himki,2,4,4,23,Кузьминки
2016-02-07,45356000,Metropolis,1,1,8,,Кузьминки
2016-02-07,45356000,Metropolis,1,2,15,15,Кузьминки
2016-02-07,45356000,Metropolis,1,3,4,15,Кузьминки
2016-02-07,45356000,Metropolis,1,4,11,15,Кузьминки
2016-02-07,45356000,Metropolis,2,1,4,4,Кузьминки
2016-02-07,45356000,Metropolis,2,2,4,8,Кузьминки
2016-02-07,45356000,Shuka,1,3,4,,Кузьминки
2016-02-07,45356000,Shuka,2,2,4,,Кузьминки
2016-02-07,45357000,Himki,1,1,4,4,Кузьминки
2016-02-07,45357000,Himki,1,2,8,57,Кузьминки
2016-02-07,45357000,Himki,1,3,11,15,Кузьминки
2016-02-07,45357000,Himki,2,1,4,4,Кузьминки
2016-02-07,45357000,Himki,2,2,27,53,Кузьминки
2016-02-07,45357000,Himki,2,3,4,11,Кузьминки
2016-02-07,45357000,Himki,2,4,11,11,Кузьминки
2016-02-07,45357000,Metropolis,1,2,15,27,Кузьминки
2016-02-07,45357000,Metropolis,2,2,11,27,Кузьминки
2016-02-07,45357000,Metropolis,2,3,4,11,Кузьминки
2016-02-07,45357000,Metropolis,2,4,4,4,Кузьминки
2016-02-07,45357000,Shuka,1,1,4,,Кузьминки
2016-02-07,45357000,Shuka,1,3,4,4,Кузьминки
2016-02-07,45357000,Shuka,1,4,4,11,Кузьминки
2016-02-07,45358000,Himki,1,2,11,30,Кузьминки
2016-02-07,45358000,Himki,1,3,4,27,Кузьминки
2016-02-07,45358000,Himki,2,1,8,4,Кузьминки
2016-02-07,45358000,Himki,2,2,4,22,Кузьминки
2016-02-07,45358000,Himki,2,3,4,8,Кузьминки
2016-02-07,45358000,Metropolis,1,1,4,4,Кузьминки
2016-02-07,45358000,Metropolis,1,2,8,34,Кузьминки
2016-02-07,45358000,Metropolis,1,3,4,15,Кузьминки
2016-02-07,45358000,Metropolis,1,4,8,11,Кузьминки
2016-02-07,45358000,Metropolis,2,1,8,23,Кузьминки
2016-02-07,45358000,Metropolis,2,2,11,27,Кузьминки
2016-02-07,45358000,Metropolis,2,3,8,11,Кузьминки
2016-02-07,45358000,Shuka,1,2,4,8,Кузьминки
2016-02-07,45358000,Shuka,1,3,4,8,Кузьминки
2016-02-07,45358000,Shuka,1,4,4,,Кузьминки
2016-02-07,45358000,Shuka,2,2,4,4,Кузьминки
2016-02-07,45359000,Himki,1,1,4,,Кузьминки
2016-02-07,45359000,Himki,1,2,68,38,Кузьминки
2016-02-07,45359000,Himki,1,3,42,30,Кузьминки
2016-02-07,45359000,Himki,1,4,15,4,Кузьминки
2016-02-07,45359000,Himki,2,1,8,4,Кузьминки
2016-02-07,45359000,Himki,2,2,42,27,Кузьминки
2016-02-07,45359000,Himki,2,3,27,30,Кузьминки
2016-02-07,45359000,Himki,2,4,11,4,Кузьминки
2016-02-07,45359000,Metropolis,1,1,27,8,Кузьминки
2016-02-07,45359000,Metropolis,1,2,30,27,Кузьминки
2016-02-07,45359000,Metropolis,1,3,23,19,Кузьминки
2016-02-07,45359000,Metropolis,1,4,4,,Кузьминки
2016-02-07,45359000,Metropolis,2,1,23,11,Кузьминки
2016-02-07,45359000,Metropolis,2,2,53,27,Кузьминки
2016-02-07,45359000,Metropolis,2,3,15,19,Кузьминки
2016-02-07,45359000,Shuka,1,2,8,15,Кузьминки
2016-02-07,45359000,Shuka,1,3,4,4,Кузьминки
2016-02-07,45359000,Shuka,1,4,4,4,Кузьминки
2016-02-07,45359000,Shuka,2,1,4,4,Кузьминки
2016-02-07,45359000,Shuka,2,2,8,4,Кузьминки
2016-02-07,45360000,Himki,1,3,4,8,Кузьминки
2016-02-07,45360000,Himki,1,4,4,4,Кузьминки
2016-02-07,45360000,Himki,2,2,11,11,Кузьминки
2016-02-07,45360000,Himki,2,3,4,4,Кузьминки
2016-02-07,45360000,Metropolis,1,3,4,,Кузьминки
